18,Armenia,2006,46.4000015258789,6.86843013763428,13.7253198623657,,73.5482682926829,,77.002,,39.250207195284,,,,,29.179,-0.4239938092750301,23.3589858676515,55.2999992370605,6021.36400655323,2.07411641288443,,,96.1,,28.600000381469695,2.89235662458998,89.5,35.7000007629395,,89.9668731689453,23.0,5.63178777731609,,41.9513598638122,10.0331296920776,,5.61959981918335,,,1.08039524420016,,,,74.43621826171879,,,20.110486124963398,59.5999984741211,-7.3390115215923,2891.16617860331,2.71577000617981,70.259,1615.8360594251901,67.59999847412111,17.0,69.3000030517578,74.9644775390625,105.449982437654,1.736,13.1980035154758,,,,11.0,50.7000007629395,92.1775283813477,,1.09395003318787,36.1
19,Armenia,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3
20,Armenia,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0
21,Armenia,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7
22,Australia,2006,10.5,2.7456600666046103,5.23579978942871,,81.0414634146342,,83.5,,21.412603480182106,,1.04776000976563,29.399999618530305,42687.838733876204,17.0638,1.47522794532757,19.604645054704896,10.0,39391.3380706454,25.4868889907154,,,100.0,43289.2778141994,4.8000001907348615,3.5384873385879803,100.0,4.90000009536743,,95.82083129882808,4.6999998092651385,66.0,43289.2778141994,94.7014037422295,4.179170131683351,,3.04878997802734,,,12.3183322072689,6648.876953125,43289.2778141994,,,,,47.6382567407774,64.90000152587889,2.55098166600575,49374.055537357315,4.74493980407715,78.7,10490.48454191,9.5,3.0,72.3000030517578,105.340209960938,2.69423219608711,1.908,2.9828702853226,,90.4634239754883,,10.0,57.5999984741211,85.8303680419922,,1.02307999134064,34.1
23,Australia,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6
24,Australia,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
25,Australia,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
26,Austria,2006,8.699999809265138,,,,79.88048780487809,,82.8,,47.398629530392796,10.9434404373169,,17.5,54914.4799842385,11.57,0.494797775098466,50.8316258753068,8.89999961853027,42117.8175821738,5.278911123515151,,,100.0,57141.2534993792,4.6999998092651385,1.4496184510161498,100.0,5.1999998092651385,,,4.30000019073486,63.6,40403.7974277559,112.124675003349,,,,,,13.3361601399969,10322.3388671875,59957.938722491795,,,,,43.5523600244666,59.5999984741211,7.45951936401063,45740.2390421884,5.25293016433716,77.1,8223.842346039692,9.19999980926514,25.0,67.6999969482422,89.6265411376953,100.12885686606899,1.41,3.35083135763318,,,,9.0,52.0999984741211,,,,48.8
27,Austria,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7
28,Austria,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1
29,Austria,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5
30,Azerbaijan,2006,17.0,10.3665399551392,13.4413900375366,,69.37524390243901,,72.305,,38.759385753828894,,0.9830399751663208,,,45.3568,1.09858657441812,66.5062303193762,16.2000007629395,10711.1822716451,84.5913420598385,,,79.3,,6.599999904632571,8.374063195352111,75.3,7.199999809265139,,83.7720108032227,6.0,11.9921773343674,,38.3554264128611,16.2279891967773,,19.153240203857397,,,1.75004117746443,,,,71.7415313720703,,,13.5830950376722,64.1999969482422,34.311489850787204,3923.65815354896,2.5555100440979,66.585,2552.2862143543302,15.3999996185303,51.0,68.6999969482422,71.7240676879883,102.67253167467399,1.97,34.4999995102935,,,0.9375600218772892,9.0,60.0,83.1488265991211,,0.934010028839111,40.7
31,Azerbaijan,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
32,Azerbaijan,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9
33,Bahrain,2006,8.199999809265138,1.5942900180816697,,,75.5664634146342,,76.45,,62.4642492706133,,1.00309002399445,,,15.1348,8.16839562238744,84.6376061742767,10.3000001907349,43825.709313563195,80.59011590189729,,,100.0,,4.099999904632569,2.00746965452847,99.2,7.0,,,3.4000000953674303,28.2439524318043,,95.4237389728808,,,,,,0.0555026323728931,,,,81.72943115234379,,,20.4212414730096,67.09999847412111,,22203.8992579167,2.87436008453369,74.725,21910.9531381536,16.2000007629395,,84.3000030517578,,1271.36216216216,2.367,6.468567671561232,,68.5840707964602,1.1828000545501698,9.0,37.0,85.9366073608398,,,34.4
34,Bahrain,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6
35,Bangladesh,2006,8.10000038146973,32.4351387023926,7.284930229187009,,68.4256341463415,,69.26,16.2,21.7584608673034,25.0471897125244,1.12568998336792,,,96.0996,1.3269570910026205,16.353463565288802,9.0,2038.68687477429,0.761461123290532,25.7,,80.6,,4.19999980926514,6.76526117054754,51.8,5.400000095367429,6.4,95.8562698364258,3.4000000953674303,1.0,,13.205739221712598,4.14373016357422,57.0,0.870809972286224,,,0.219801354081806,,,,28.6221408843994,,,0.7827777734903709,70.6999969482422,25.476309782306103,632.348302977383,2.13128995895386,67.631,191.61244137448398,10.3000001907349,33.9,84.8000030517578,51.9038314819336,1112.6929246370098,2.6,6.67186826509662,,,0.9256899952888492,5.0,55.7999992370605,61.5888900756836,,1.06918001174927,53.2
36,Bangladesh,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1
37,Bangladesh,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3
38,Bangladesh,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4
39,Barbados,2006,18.0,4.6769900321960405,7.7234401702880895,,74.1931219512195,,76.60300000000002,,49.5410712210991,14.5839195251465,0.9774299860000608,,,48.1192,0.374099111648502,45.0447310328802,19.6000003814697,15869.2853426012,9.421866682031053,,,98.5,,8.699999809265138,7.30766262828939,90.8,10.1999998092651,,92.0782089233398,7.400000095367429,55.3,,86.2492406964859,7.92179012298584,,8.12660980224609,,,18.0637186742578,,,,74.28407287597659,,,48.835855857822,70.6999969482422,9.86666666666667,16442.7929542423,,71.898,,21.7000007629395,,76.3000030517578,,639.627906976744,1.763,5.676442762535468,,,1.05513000488281,11.0,65.3000030517578,85.3718032836914,,0.995630025863647,52.7
40,Belarus,2006,13.3999996185303,1.66839003562927,,,69.4048780487805,,75.5,,64.2337921203023,,,,,22.5182,-0.612448065816466,60.06131176908421,13.3999996185303,12009.931190903999,38.178071944255,,,99.6,,6.400000095367429,7.03302928468553,94.6,4.8000001907348615,,90.1742401123047,7.800000190734861,16.2,,61.9519500259814,9.82575988769531,,,,,2.79162435698438,,,,,,,35.0085688070476,55.9000015258789,8.17246528381767,4450.331109246679,6.07696008682251,63.6,3366.30570595585,13.5,70.0,62.2999992370605,,47.333661902415,1.287,10.0,,,,9.0,50.4000015258789,95.16394805908199,,,25.8
41,Belarus,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7
42,Belarus,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4
43,Belarus,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7
44,Belgium,2006,18.7000007629395,,2.8681900501251203,,79.380487804878,,82.3,,71.9826609767895,,,22.399999618530305,,10.4988,0.659558214980699,75.711285671428,20.3999996185303,40216.3740091556,7.87663457650986,,,100.0,,8.199999809265138,1.79094071005309,99.5,9.30000019073486,,97.2572402954102,7.300000190734861,59.72,,93.00741584764481,2.74275994300842,,2.61190009117126,,,8.40397606851559,,,,,,,44.6535711948103,53.0,5.275656951967861,43857.5993094293,5.84036016464233,76.6,8683.671285001321,22.5,27.0,60.7999992370605,93.5063323974609,348.34735799207397,1.8,2.49946444651674,,85.70581257414001,,12.0,45.7999992370605,,,1.00264000892639,44.0
45,Belgium,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4
46,Belgium,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1
47,Belgium,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7
48,Belize,2006,12.0,10.093899726867699,4.663780212402339,,69.279487804878,,72.13600000000002,,61.6518082604582,17.279720306396502,1.1002199649810802,,,79.1726,2.60349530526027,61.133865785737704,16.7999992370605,8014.095701531949,16.5478630134207,,,92.3,,9.39999961853027,4.23284589676941,86.6,14.1000003814697,,95.7155532836914,6.699999809265139,24.0,,42.2961807982508,4.2844500541687,,3.89777994155884,,,10.207066012549,1014.4605712890601,,,30.900419235229503,,,12.303528863559,63.2000007629395,12.6120674343064,4420.66198574826,,66.559,,24.7999992370605,44.0,80.9000015258789,78.4351806640625,12.7466462078036,2.977,4.58160036994624,,,1.22307002544403,8.0,45.5999984741211,65.79476928710939,,1.00803005695343,52.0
49,Belize,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5
50,Belize,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3
51,Belize,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8
52,Benin,2006,1.39999997615814,,6.19947004318237,,57.4833902439024,8.19567012786865,58.958,74.4,28.3238499014467,,,,,107.2126,3.14417525128484,18.5280226114768,2.0,1705.86856947297,0.393061422175558,72.8,28.7021102905273,71.1,,1.10000002384186,3.78217696540384,15.1,1.29999995231628,76.1,84.67185974121091,1.0,1.53785434624704,,12.503175455320301,15.3281402587891,,24.4609203338623,,,0.16567672135939002,,,0.454079985618591,,,,0.9159760014335,72.4000015258789,-0.137741046831948,710.658093635291,3.5032799243927,56.07899999999999,73.0720842491524,2.5999999046325697,34.5,78.6999969482422,,74.88220113515429,5.459,3.94701374716007,,,,6.0,66.40000152587889,,14.3941968368487,0.805320024490356,40.1
53,Benin,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6
54,Benin,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1
55,Benin,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4
56,Bhutan,2006,8.0,31.1297206878662,23.7725296020508,,65.6379024390244,,65.915,,67.02148849061321,21.876329421997102,1.12465000152588,,,53.3726,2.3910103799959703,62.608052174050506,8.39999961853027,4757.22906591398,27.185825343653196,,,91.5,,3.0999999046325697,5.00045438022536,40.5,3.5999999046325697,,76.7238388061523,2.79999995231628,4.5183172581646,,12.3320231741911,23.276159286499,,22.764310836792003,,,5.4866033672954915,,,,,,,4.736706091639019,71.4000015258789,51.6673220758094,1614.6654104142701,,65.374,,8.89999961853027,62.0,77.0999984741211,55.8370704650879,17.4966550358108,2.738,6.84936593196244,,,,,64.5,34.565540313720696,,1.01322996616364,61.1
57,Bhutan,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5
58,Bhutan,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6
59,Bolivia,2006,9.19999980926514,1.18926000595093,3.12220001220703,,64.1149512195122,,66.406,,32.7661345975672,,1.00366997718811,,,83.0798,1.71596523916112,41.771714513684,9.69999980926514,4836.426744790701,50.3521452271715,,,83.7,,5.3000001907348615,4.28554926648955,43.1,6.300000190734861,,96.94393920898442,4.5,6.2006712547357585,,30.2198553280598,3.05606007575989,,2.98790001869202,,,22.2992868636962,144.574722290039,,,61.6545600891113,8.092374744156151,,7.0035235481978,71.3000030517578,11.3368356826356,1771.94477764053,6.3136100769043,61.933,513.069373162368,10.5,49.0,81.4000015258789,,8.56950521554509,3.51,4.79700882356067,,,0.982299983501434,8.0,61.5,62.3033599853516,,1.00138998031616,46.2
60,Bolivia,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3
61,Bolivia,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6
62,Bolivia,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3
63,Bosnia and Herzegovina,2006,60.5,,,,75.2314390243902,,77.943,10.6,63.012336019199,,,25.2999992370605,,16.1194,0.133656941843787,35.0166017794739,62.5,8540.53339282619,8.03055730886399,11.7,,98.5,,31.7999992370605,,94.8,35.5999984741211,9.5,,29.5,25.1223856852117,,48.7159617016807,,,,,,2.16911067684241,,,,,,,25.5215466108857,43.2999992370605,,4096.29644805726,,72.649,2339.192560435,65.6999969482422,93.0,56.2999992370605,,74.97078125,1.234,5.37847662244666,,,,9.0,31.2999992370605,,,,41.0
64,Bosnia and Herzegovina,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
65,Bosnia and Herzegovina,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4
66,Bosnia and Herzegovina,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3
67,Botswana,2006,26.399999618530305,,15.1774997711182,,56.873268292682894,,58.584,,34.0801152812935,13.8790197372437,,55.9000015258789,,51.4258,1.6846539865021202,52.254473635828106,29.7999992370605,12288.3709788867,0.133620185677179,,,95.4,,17.6000003814697,11.5552187914378,57.2,19.8999996185303,,85.7693862915039,15.5,4.28993297515968,,43.412147194220886,14.230609893798801,,13.2691202163696,,,0.4211335057606161,,,,,,,6.96402425388092,76.0,3.1328511869758,5848.41612526295,,55.244,1446.9810425965302,33.5999984741211,105.0,80.9000015258789,71.1161193847656,3.34492791982073,2.952,8.36387106895727,,66.3118346900438,,,71.1999969482422,,50.2446992353642,1.02250003814697,25.4
68,Botswana,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9
69,Botswana,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
70,Botswana,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
71,Brazil,2006,13.8000001907349,,,,72.1317317073171,68.08303070068361,76.04899999999998,,11.6673514702525,,,42.4000015258789,,72.8942,1.17044204549015,14.374317790367101,17.7000007629395,12532.8395338487,7.7084393845737,,89.61522674560551,95.6,,8.39999961853027,4.18368053152467,78.2,11.1000003814697,,,6.400000095367429,28.1783801797929,,53.110258487400294,,,,,,12.076423271139696,,,1.00562000274658,,30.100939002158107,,20.6236698499155,69.90000152587889,4.83677458868532,9675.38900641228,4.8698902130127,68.40100000000001,2044.8589245246399,23.0,92.1,81.6999969482422,,22.81587063628989,2.002,3.96050202907196,,,,9.0,58.7000007629395,,,,48.6
72,Brazil,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0
73,Brazil,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9
74,Brazil,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3
75,Brunei Darussalam,2006,9.30000019073486,2.1075899600982697,,,76.4281219512195,,78.10300000000002,,25.2164514040536,10.7842502593994,1.08239996433258,,,23.7698,1.7152928843748798,71.7246979556453,10.0,77643.707197829,96.3258684963041,,,,,3.29999995231628,0.159888078345173,,3.5999999046325697,,,3.20000004768372,42.1863491609307,,80.4383275019549,,,,,,6.4607181351356,,,,,,,21.3975558918273,66.1999969482422,3.67008588877722,33946.2076958436,,74.833,8480.23903300285,10.8000001907349,121.5,77.4000015258789,79.364128112793,69.85768500948771,1.986,4.39772015924092,,,,,54.7999992370605,89.6168670654297,,,41.2
76,Bulgaria,2006,18.7000007629395,5.18149995803833,7.602129936218259,,72.6121951219512,,76.3,,64.2103335433004,11.7447595596313,0.97680002450943,17.0,,42.5216,-0.529571958902757,47.0810806303858,19.2999992370605,13447.7924961103,13.2759102187825,,,99.6,,8.89999961853027,7.26161331260463,85.9,9.19999980926514,,92.3002395629883,8.60000038146973,27.09,,108.272022072579,7.69975996017456,,7.80314016342163,,,6.11940635599655,894.825561523438,,,,,,31.476722885345307,52.2000007629395,7.66317458562642,5950.0336470454395,3.91203999519348,69.1,4311.32793524371,20.0,39.0,58.0999984741211,77.081298828125,70.8737917702292,1.38,6.753133864255201,,,,9.0,46.7000007629395,90.4071578979492,,0.997820019721985,31.6
77,Bulgaria,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
78,Bulgaria,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1
79,Bulgaria,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
80,Burkina Faso,2006,4.40000009536743,77.73692321777341,45.43254089355471,,54.4039024390244,2.9836699962616,55.563,42.1,25.2593811761318,29.600910186767607,0.7337700128555301,,,131.1412,3.02535638859032,11.5188631532793,3.70000004768372,1269.71094446083,,49.0,22.472579956054698,71.0,,2.29999995231628,2.33310856372222,15.0,1.70000004768372,34.5,49.62345123291021,2.9000000953674303,0.632707564461829,,7.354840819411759,50.37654876708979,,55.48091125488279,,,,,,0.5482599735260011,3.29809999465942,,,0.685546506623339,83.5,25.9787731012676,512.815847342006,4.45702981948853,53.3,,2.79999995231628,34.0,90.4000015258789,31.315509796142607,50.56357821637429,6.192,6.25315860358158,,,0.5692700147628779,10.0,77.0,13.545109748840304,7.600517350259559,0.8158500194549559,30.1
81,Burkina Faso,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
82,Burkina Faso,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8
83,Burkina Faso,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
84,Burundi,2006,10.1000003814697,,25.671689987182607,,53.0538780487805,,54.78100000000001,,46.86974116209821,28.4041404724121,,,,34.1448,3.51512200972381,7.28204932427273,10.8000001907349,689.3479050913589,0.0,,,73.5,,7.199999809265139,2.80901497830249,45.9,7.699999809265139,,72.4477310180664,6.699999809265139,0.657592590351907,,2.48676450675834,27.552270889282198,141.0,29.399549484252898,,,3.13824595596002,,,,,,,0.3467295751773161,82.4000015258789,-17.2005367285788,208.649727448129,,51.409,,11.3999996185303,13.0,81.6999969482422,44.03979873657229,320.018302180685,6.649,5.38465739821253,,,,,83.1999969482422,,3.0489019599396,0.9498500227928158,19.0
85,Burundi,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
86,Burundi,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5
87,Burundi,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
88,Cambodia,2006,1.70000004768372,36.7526702880859,4.6794900894165,,63.795585365853704,,66.14399999999999,,76.02120838215909,29.9888095855713,0.970009982585907,,,47.22,1.5295422296423102,68.5932451239154,1.79999995231628,2140.25251303709,,,,55.1,,0.8999999761581421,6.143255756906751,26.6,0.8999999761581421,,94.4971466064453,0.8000000119209291,0.4683567200638271,,12.7011666644781,5.50285005569458,,6.35963010787964,,,0.0282818576928733,,,,12.5177001953125,,,0.18921355827870606,81.3000030517578,19.1852616744973,666.5199930700679,,61.559,80.44148177941291,2.0,86.0,86.0,61.1049003601074,76.62225243598459,3.155,10.771087162684696,,,0.7859100103378299,,77.1999969482422,30.8194694519043,,0.9823700189590452,42.2
89,Cambodia,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3
